Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Shang L., Huang D.",Image denoising using non-negative sparse coding shrinkage algorithm,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467378,1017,1022,,6,10.1109/CVPR.2005.183,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745122660&doi=10.1109%2fCVPR.2005.183&partnerID=40&md5=1cfebbe8c88e44b8559ea3f3ba5c7652,"Hefei Institute of Intelligent Machines, Chinese Academy of Sciences, Hefei, 230031, China; Automation of USTC, Hefei, 230026, China","Shang, L., Hefei Institute of Intelligent Machines, Chinese Academy of Sciences, Hefei, 230031, China, Automation of USTC, Hefei, 230026, China; Huang, D., Hefei Institute of Intelligent Machines, Chinese Academy of Sciences, Hefei, 230031, China",Conference Paper,Scopus,2-s2.0-33745122660
"Javed O., Ali S., Shah M.",Online detection and classification of moving objects using progressively improving detectors,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467336,696,701,,43,10.1109/CVPR.2005.259,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745173515&doi=10.1109%2fCVPR.2005.259&partnerID=40&md5=d4a72fb52ed3046bd092e2b103405a35,"Computer Vision Lab., University of Central Florida, Orlando, FL, United States","Javed, O., Computer Vision Lab., University of Central Florida, Orlando, FL, United States; Ali, S., Computer Vision Lab., University of Central Florida, Orlando, FL, United States; Shah, M., Computer Vision Lab., University of Central Florida, Orlando, FL, United States",Conference Paper,Scopus,2-s2.0-33745173515
"Yilmaz A., Shah M.",Actions sketch: A novel action representation,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467373,984,989,,204,10.1109/CVPR.2005.58,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745142597&doi=10.1109%2fCVPR.2005.58&partnerID=40&md5=1666cbe56544bb3ac3f30c41cd2a30a3,"School of Computer Science, Univ. of Central Florida, Orlando, FL, United States","Yilmaz, A., School of Computer Science, Univ. of Central Florida, Orlando, FL, United States; Shah, M., School of Computer Science, Univ. of Central Florida, Orlando, FL, United States",Conference Paper,Scopus,2-s2.0-33745142597
"Shan Y., Sawhney H.S., Kumar R.",Unsupervised learning of discriminative edge measures for vehicle matching between non-overlapping cameras,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467361,894,901,,7,10.1109/CVPR.2005.358,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745136142&doi=10.1109%2fCVPR.2005.358&partnerID=40&md5=77e5ff7c6c346551535d5b2864ed34b6,"Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08540, United States","Shan, Y., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08540, United States; Sawhney, H.S., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08540, United States; Kumar, R., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-33745136142
"Kemelmacher I., Basri R.",Indexing with unknown illumination and pose,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467363,909,917,,4,10.1109/CVPR.2005.186,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745142598&doi=10.1109%2fCVPR.2005.186&partnerID=40&md5=34bd0bb258955a648535d7009692a28e,"Dept. of Computer Science and Applied Math., Weizmann Institute of Science, Rehovot, 76100, Israel","Kemelmacher, I., Dept. of Computer Science and Applied Math., Weizmann Institute of Science, Rehovot, 76100, Israel; Basri, R., Dept. of Computer Science and Applied Math., Weizmann Institute of Science, Rehovot, 76100, Israel",Conference Paper,Scopus,2-s2.0-33745142598
"Hamid R., Johnson A., Batta S., Bobick A., Isbell C., Coleman G.",Detection and explanation of anomalous activities: Representing activities as bags of event n-grams,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467380,1031,1038,,52,10.1109/CVPR.2005.127,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745140905&doi=10.1109%2fCVPR.2005.127&partnerID=40&md5=ae3328c5e83e60833f0d95322b13d3dc,"College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States","Hamid, R., College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States; Johnson, A., College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States; Batta, S., College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States; Bobick, A., College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States; Isbell, C., College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States; Coleman, G., College of Computing, GVU Center, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States",Conference Paper,Scopus,2-s2.0-33745140905
Elgammal A.,Learning to track: Conceptual manifold map for closed-form tracking,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467340,724,730,,11,10.1109/CVPR.2005.209,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745147929&doi=10.1109%2fCVPR.2005.209&partnerID=40&md5=9113e85708a2246d136ad7c07c3f6040,"Department of Computer Science, Rutgers University, Piscataway, NJ 08854, United States","Elgammal, A., Department of Computer Science, Rutgers University, Piscataway, NJ 08854, United States",Conference Paper,Scopus,2-s2.0-33745147929
"Gong M., Yang Y.-H.",Near real-time reliable stereo matching using programmable graphics hardware,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467365,924,931,,71,10.1109/CVPR.2005.246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645695601&doi=10.1109%2fCVPR.2005.246&partnerID=40&md5=7a673724fd2c2ef6a4769b2145dade2f,"Laurentian University, Department of Math and Computer Science, Sudbury, Ont., Canada; University of Alberta, Department of Computing Science, Edmonton, Alta., Canada","Gong, M., Laurentian University, Department of Math and Computer Science, Sudbury, Ont., Canada; Yang, Y.-H., University of Alberta, Department of Computing Science, Edmonton, Alta., Canada",Conference Paper,Scopus,2-s2.0-33645695601
"Cornelis N., Van Gool L.",Real-time connectivity constrained depth map computation using programmable graphics hardware,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467389,1099,1104,,35,10.1109/CVPR.2005.291,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745181215&doi=10.1109%2fCVPR.2005.291&partnerID=40&md5=a68ba8e9e737ab9116df81f9833cb2ff,"K. U. Leuven, ESAT-PSI, Kasteelpark Arenberg 10, B-3001 Leuven-Heverlee, Belgium","Cornelis, N., K. U. Leuven, ESAT-PSI, Kasteelpark Arenberg 10, B-3001 Leuven-Heverlee, Belgium; Van Gool, L., K. U. Leuven, ESAT-PSI, Kasteelpark Arenberg 10, B-3001 Leuven-Heverlee, Belgium",Conference Paper,Scopus,2-s2.0-33745181215
"Ilic S., Salzmann M., Fua P.",Implicit surfaces make for better silhouettes,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467394,1135,1141,,2,10.1109/CVPR.2005.185,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745130066&doi=10.1109%2fCVPR.2005.185&partnerID=40&md5=b66030deda3da93104d292591b74b5ac,"Computer Vision Laboratory, Ecole Polytechnique Fédérale de Lausanne (EPFL), CH-1015 Lausanne, Switzerland","Ilic, S., Computer Vision Laboratory, Ecole Polytechnique Fédérale de Lausanne (EPFL), CH-1015 Lausanne, Switzerland; Salzmann, M., Computer Vision Laboratory, Ecole Polytechnique Fédérale de Lausanne (EPFL), CH-1015 Lausanne, Switzerland; Fua, P., Computer Vision Laboratory, Ecole Polytechnique Fédérale de Lausanne (EPFL), CH-1015 Lausanne, Switzerland",Conference Paper,Scopus,2-s2.0-33745130066
"Mario Christoudias C., Darrell T.",On modelling nonlinear shape-and-texture appearance manifolds,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",II,,1467561,1067,1074,,8,10.1109/CVPR.2005.255,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745157893&doi=10.1109%2fCVPR.2005.255&partnerID=40&md5=c6c9de4cc5951e648b75b7aa54c84701,"Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA 02139, United States","Mario Christoudias, C., Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA 02139, United States; Darrell, T., Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-33745157893
Fan X.,Efficient multiclass object detection by a hierarchy of classifiers,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467339,716,723,,5,10.1109/CVPR.2005.140,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745142229&doi=10.1109%2fCVPR.2005.140&partnerID=40&md5=4b3f2dd79fd82fa8107c66da07f0c344,"Department of Electrical and Compute Engineering, Johns Hopkins University, Baltimore, MD 21228, United States","Fan, X., Department of Electrical and Compute Engineering, Johns Hopkins University, Baltimore, MD 21228, United States",Conference Paper,Scopus,2-s2.0-33745142229
Vasconcelos N.,Welcome,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467241,,,,,10.1109/CVPR.2005.121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745134113&doi=10.1109%2fCVPR.2005.121&partnerID=40&md5=0daf90958303df881137e85b607a82f3,,"Vasconcelos, N.",Editorial,Scopus,2-s2.0-33745134113
"Rafü A., Rossbach C., Zhao P.",RGB-Z: Mapping a sparse depth map to a high resolution RGB camera image,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",II,,1467605,1210,,,,10.1109/CVPR.2005.303,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745130052&doi=10.1109%2fCVPR.2005.303&partnerID=40&md5=c9c28553d1a83e5cca506445216776dd,"Canesta, Inc., United States","Rafü, A., Canesta, Inc., United States; Rossbach, C., Canesta, Inc., United States; Zhao, P., Canesta, Inc., United States",Conference Paper,Scopus,2-s2.0-33745130052
"Kender J.R., Naphade M.R.",Visual concepts for news story tracking: Analyzing and exploiting the NIST TRECVID video annotation experiment,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467399,1174,1181,,13,10.1109/CVPR.2005.371,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745135805&doi=10.1109%2fCVPR.2005.371&partnerID=40&md5=e4fc3e69e6f2f0a8cf27c61d5ba672f4,"Computer Science, Columbia Univ., New York, NY 10027, United States; Business Informatics, IBM Watson Research Ctr., Hawthorne, NY 10532, United States","Kender, J.R., Computer Science, Columbia Univ., New York, NY 10027, United States; Naphade, M.R., Business Informatics, IBM Watson Research Ctr., Hawthorne, NY 10532, United States",Conference Paper,Scopus,2-s2.0-33745135805
"Ramalingam S., Sturm P., Lodha S.K.",Towards complete generic camera calibration,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467388,1093,1098,,28,10.1109/CVPR.2005.347,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745171102&doi=10.1109%2fCVPR.2005.347&partnerID=40&md5=54b042099f190e8140d9f293bd455724,"Dept. of Computer Science, University of California, Santa Cruz, CA 95064, United States; INRIA Rhône-Alpes, GRAVIR-CNRS, 38330 Montbonnot, France","Ramalingam, S., Dept. of Computer Science, University of California, Santa Cruz, CA 95064, United States; Sturm, P., INRIA Rhône-Alpes, GRAVIR-CNRS, 38330 Montbonnot, France; Lodha, S.K., Dept. of Computer Science, University of California, Santa Cruz, CA 95064, United States",Conference Paper,Scopus,2-s2.0-33745171102
"Chan A.B., Vasconcelos N.",Probabilistic kernels for the classification of auto-regressive visual processes,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467355,846,851,,76,10.1109/CVPR.2005.279,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745154178&doi=10.1109%2fCVPR.2005.279&partnerID=40&md5=c97aa91d088daed7f41349b65c7e6f94,"Department of Electrical and Computer Engineering, University of California, San Diego, United States","Chan, A.B., Department of Electrical and Computer Engineering, University of California, San Diego, United States; Vasconcelos, N., Department of Electrical and Computer Engineering, University of California, San Diego, United States",Conference Paper,Scopus,2-s2.0-33745154178
"Chang C., Ansari R., Khokhar A.",Multiple object tracking with kernel particle filter,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467318,568,573,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745125750&partnerID=40&md5=0cfc5f4d8a6b5173d905b84e6536a501,"ECE Dept., University of Illinois, Chicago, United States; Microsoft Corporation, United States","Chang, C., ECE Dept., University of Illinois, Chicago, United States, Microsoft Corporation, United States; Ansari, R., ECE Dept., University of Illinois, Chicago, United States; Khokhar, A., ECE Dept., University of Illinois, Chicago, United States",Conference Paper,Scopus,2-s2.0-33745125750
"Caglioti V., Gasparini S.",On the localization of straight lines in 3D space from single 2D images,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467393,1129,1134,,10,10.1109/CVPR.2005.257,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745177816&doi=10.1109%2fCVPR.2005.257&partnerID=40&md5=6e560b83efb8aad86276162ef047f99d,"Dipartimento di Elettronica e Informazione, Politecnico di Milano, P.za Leonardo da Vinci, 32, 20133 Milano, Italy","Caglioti, V., Dipartimento di Elettronica e Informazione, Politecnico di Milano, P.za Leonardo da Vinci, 32, 20133 Milano, Italy; Gasparini, S., Dipartimento di Elettronica e Informazione, Politecnico di Milano, P.za Leonardo da Vinci, 32, 20133 Milano, Italy",Conference Paper,Scopus,2-s2.0-33745177816
"Duong T.V., Bui H.H., Phung D.Q., Venkatesh S.",Activity recognition and abnormality detection with the switching hidden semi-Markov model,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",I,,1467354,838,845,,260,10.1109/CVPR.2005.61,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745164643&doi=10.1109%2fCVPR.2005.61&partnerID=40&md5=b3e93db4e8c82ccdca904324fe9bd5f8,"Department of Computing, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, United States; Artificial Intelligence Center, SRI International, 333 Ravenswood Ave., Menlo Park, CA 94025, United States","Duong, T.V., Department of Computing, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, United States; Bui, H.H., Artificial Intelligence Center, SRI International, 333 Ravenswood Ave., Menlo Park, CA 94025, United States; Phung, D.Q., Department of Computing, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, United States; Venkatesh, S., Department of Computing, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, United States",Conference Paper,Scopus,2-s2.0-33745164643
