Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Zhu G., Porikli F., Li H.",Robust Visual Tracking with Deep Convolutional Neural Network Based Object Proposals on PETS,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789650,1265,1272,,,10.1109/CVPRW.2016.160,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010204686&doi=10.1109%2fCVPRW.2016.160&partnerID=40&md5=3ca6dc9fae3a1083f76dc80f3c64cda7,"Australian National University, Australia; NICTA, Australia; ARC Centre of Excellence for Robotic Vision, Australia","Zhu, G., Australian National University, Australia; Porikli, F., Australian National University, Australia, NICTA, Australia, ARC Centre of Excellence for Robotic Vision, Australia; Li, H., Australian National University, Australia, ARC Centre of Excellence for Robotic Vision, Australia",Conference Paper,Scopus,2-s2.0-85010204686
"Rozsa A., Rudd E.M., Boult T.E.",Adversarial Diversity and Hard Positive Generation,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789548,410,417,,,10.1109/CVPRW.2016.58,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010199508&doi=10.1109%2fCVPRW.2016.58&partnerID=40&md5=fc8ee669888cfda9d958ccf7940d17d5,"University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States","Rozsa, A., University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States; Rudd, E.M., University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States; Boult, T.E., University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States",Conference Paper,Scopus,2-s2.0-85010199508
"Kataoka H., Iwata K., Satoh Y., Hayashi M., Aoki Y., Ilic S.",Dominant Codewords Selection with Topic Model for Action Recognition,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789591,770,777,,,10.1109/CVPRW.2016.101,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010216531&doi=10.1109%2fCVPRW.2016.101&partnerID=40&md5=4e2ce8e9d108105363ca9cddea140f10,"National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; Keio University, Hiyoshi, Yokohama, Kanagawa, Japan; Technische Universitat Munchen (TUM), Garching, Munich, Germany","Kataoka, H., National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; Iwata, K., National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; Satoh, Y., National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; Hayashi, M., Keio University, Hiyoshi, Yokohama, Kanagawa, Japan; Aoki, Y., Keio University, Hiyoshi, Yokohama, Kanagawa, Japan; Ilic, S., Technische Universitat Munchen (TUM), Garching, Munich, Germany",Conference Paper,Scopus,2-s2.0-85010216531
"Samir C., Kurtek S., Strait J., Joshi S.H.",A Statistical Framework for Elastic Shape Analysis of Spatio-Temporal Evolutions of Planar Closed Curves,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789615,972,980,,,10.1109/CVPRW.2016.125,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010190122&doi=10.1109%2fCVPRW.2016.125&partnerID=40&md5=a89ee3d73c6ae341da15474ee88d9e5a,"LIMOS CNRS UMR 6158, University of Clermont Auvergne, Clermont Ferrand, France; Department of Statistics, Ohio State University, Columbus, OH, United States; Department of Neurology, UCLA Brain Mapping Center, University of California, Los Angeles, Los Angeles, CA, United States","Samir, C., LIMOS CNRS UMR 6158, University of Clermont Auvergne, Clermont Ferrand, France; Kurtek, S., Department of Statistics, Ohio State University, Columbus, OH, United States; Strait, J., Department of Statistics, Ohio State University, Columbus, OH, United States; Joshi, S.H., Department of Neurology, UCLA Brain Mapping Center, University of California, Los Angeles, Los Angeles, CA, United States",Conference Paper,Scopus,2-s2.0-85010190122
"Lessard A., Belisle F., Bilodeau G.-A., Saunier N.","The Counting App, or How to Count Vehicles in 500 Hours of Video",2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789688,1592,1600,,,10.1109/CVPRW.2016.198,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010222323&doi=10.1109%2fCVPRW.2016.198&partnerID=40&md5=8593424aa1613207c95d172ac488c133,"Polytechnique Montréal, Canada; WSP Canada Inc., Canada","Lessard, A., Polytechnique Montréal, Canada; Belisle, F., WSP Canada Inc., Canada; Bilodeau, G.-A., Polytechnique Montréal, Canada; Saunier, N., Polytechnique Montréal, Canada",Conference Paper,Scopus,2-s2.0-85010222323
"Strait J., Kurtek S.",Bayesian Model-Based Automatic Landmark Detection for Planar Curves,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789624,1041,1049,,,10.1109/CVPRW.2016.134,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010207620&doi=10.1109%2fCVPRW.2016.134&partnerID=40&md5=31973c4d9973404bc481d596c40400fc,"Department of Statistics, Ohio State University, United States","Strait, J., Department of Statistics, Ohio State University, United States; Kurtek, S., Department of Statistics, Ohio State University, United States",Conference Paper,Scopus,2-s2.0-85010207620
"Kim B.-K., Dong S.-Y., Roh J., Kim G., Lee S.-Y.",Fusing Aligned and Non-aligned Face Information for Automatic Affect Recognition in the Wild: A Deep Learning Approach,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789677,1499,1508,,,10.1109/CVPRW.2016.187,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010207599&doi=10.1109%2fCVPRW.2016.187&partnerID=40&md5=a1b8dccc7638e80b3168b767e821c217,"Computational NeuroSystems Laboratory (CNSL), Korea Advanced Institute of Science and Technology (KAIST), South Korea","Kim, B.-K., Computational NeuroSystems Laboratory (CNSL), Korea Advanced Institute of Science and Technology (KAIST), South Korea; Dong, S.-Y., Computational NeuroSystems Laboratory (CNSL), Korea Advanced Institute of Science and Technology (KAIST), South Korea; Roh, J., Computational NeuroSystems Laboratory (CNSL), Korea Advanced Institute of Science and Technology (KAIST), South Korea; Kim, G., Computational NeuroSystems Laboratory (CNSL), Korea Advanced Institute of Science and Technology (KAIST), South Korea; Lee, S.-Y., Computational NeuroSystems Laboratory (CNSL), Korea Advanced Institute of Science and Technology (KAIST), South Korea",Conference Paper,Scopus,2-s2.0-85010207599
Okawa M.,Offline Signature Verification Based on Bag-of-VisualWords Model Using KAZE Features and Weighting Schemes,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789528,252,258,,1,10.1109/CVPRW.2016.38,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010202072&doi=10.1109%2fCVPRW.2016.38&partnerID=40&md5=968d79a9e3194cf9846ca2b3d84eac73,"Criminal Investigation Laboratory, Metropolitan Police Department, Tokyo, Japan","Okawa, M., Criminal Investigation Laboratory, Metropolitan Police Department, Tokyo, Japan",Conference Paper,Scopus,2-s2.0-85010202072
"Leal-Taixe L., Canton-Ferrer C., Schindler K.",Learning by Tracking: Siamese CNN for Robust Target Association,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789549,418,425,,,10.1109/CVPRW.2016.59,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010189124&doi=10.1109%2fCVPRW.2016.59&partnerID=40&md5=bf9945ee8c8e8fa2c26411247031a27e,"TU Munchen, Munich, Germany; Microsoft, Redmond (WA), United States; ETH Zurich, Zurich, Switzerland","Leal-Taixe, L., TU Munchen, Munich, Germany; Canton-Ferrer, C., Microsoft, Redmond (WA), United States; Schindler, K., ETH Zurich, Zurich, Switzerland",Conference Paper,Scopus,2-s2.0-85010189124
"Lu F., Lee S., Satzoda R.K., Trivedi M.",Embedded Computing Framework for Vision-Based Real-Time Surround Threat Analysis and Driver Assistance,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789607,901,909,,1,10.1109/CVPRW.2016.117,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010193049&doi=10.1109%2fCVPRW.2016.117&partnerID=40&md5=42fd7660914c9fcdcd38abf895880540,"University of California, San Diego, United States","Lu, F., University of California, San Diego, United States; Lee, S., University of California, San Diego, United States; Satzoda, R.K., University of California, San Diego, United States; Trivedi, M., University of California, San Diego, United States",Conference Paper,Scopus,2-s2.0-85010193049
"Ge Q., Lobaton E.",Consensus-Based Image Segmentation via Topological Persistence,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789625,1050,1057,,,10.1109/CVPRW.2016.135,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010201945&doi=10.1109%2fCVPRW.2016.135&partnerID=40&md5=65eb64b0eff0151f7c8c598f24d5b49d,"Department of Electrical and Computer Engineering, North Carolina State University, Raleigh, NC, United States","Ge, Q., Department of Electrical and Computer Engineering, North Carolina State University, Raleigh, NC, United States; Lobaton, E., Department of Electrical and Computer Engineering, North Carolina State University, Raleigh, NC, United States",Conference Paper,Scopus,2-s2.0-85010201945
"Koch T., Dangelo P., Kurz F., Fraundorfer F., Reinartz P., Korner M.",The TUM-DLR Multimodal Earth Observation Evaluation Benchmark,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789582,698,705,,1,10.1109/CVPRW.2016.92,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010193000&doi=10.1109%2fCVPRW.2016.92&partnerID=40&md5=352e8931840e6e3576c3104affcbf712,"Remote Sensing Technology, Technical University of Munich, Munich, Germany; Remote Sensing Technology Institute, German Aerospace Center, Oberpfaffenhofen, Germany; Institute for Computer Graphics and Vision, Graz University of Technology, Graz, Austria","Koch, T., Remote Sensing Technology, Technical University of Munich, Munich, Germany; Dangelo, P., Remote Sensing Technology Institute, German Aerospace Center, Oberpfaffenhofen, Germany; Kurz, F., Remote Sensing Technology Institute, German Aerospace Center, Oberpfaffenhofen, Germany; Fraundorfer, F., Remote Sensing Technology Institute, German Aerospace Center, Oberpfaffenhofen, Germany, Institute for Computer Graphics and Vision, Graz University of Technology, Graz, Austria; Reinartz, P., Remote Sensing Technology Institute, German Aerospace Center, Oberpfaffenhofen, Germany; Korner, M., Remote Sensing Technology, Technical University of Munich, Munich, Germany",Conference Paper,Scopus,2-s2.0-85010193000
"Pan Y., Christensen G.E., Durumeric O.C., Gerard S.E., Reinhardt J.M., Hugo G.D.",Current-and Varifold-Based Registration of Lung Vessel and Airway Trees,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789567,566,573,,,10.1109/CVPRW.2016.77,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010197201&doi=10.1109%2fCVPRW.2016.77&partnerID=40&md5=89a924bbc14be7964c5d9ac1bf524a9e,"University of IowaIA, United States; Virginia Commonwealth University, Richmond, VA, United States","Pan, Y., University of IowaIA, United States; Christensen, G.E., University of IowaIA, United States; Durumeric, O.C., University of IowaIA, United States; Gerard, S.E., University of IowaIA, United States; Reinhardt, J.M., University of IowaIA, United States; Hugo, G.D., Virginia Commonwealth University, Richmond, VA, United States",Conference Paper,Scopus,2-s2.0-85010197201
"Dumoncel J., Subsol G., Durrleman S., Jessel J.-P., Beaudet A., Braga J.",How to Build an Average Model When Samples are Variably Incomplete? Application to Fossil Data,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789564,541,548,,,10.1109/CVPRW.2016.74,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010211139&doi=10.1109%2fCVPRW.2016.74&partnerID=40&md5=4159603e4f4447879727851d6d27f3e7,"UMR AMIS, CNRS-University of Toulouse, France; UMR LIRMM, CNRS-University of Montpellier II, France; UMR ICM, INRIA-University of Paris 06, France; UMR IRIT, CNRS-University of Toulouse, France; Department of Anatomy, University of Pretoria, South Africa","Dumoncel, J., UMR AMIS, CNRS-University of Toulouse, France; Subsol, G., UMR LIRMM, CNRS-University of Montpellier II, France; Durrleman, S., UMR ICM, INRIA-University of Paris 06, France; Jessel, J.-P., UMR IRIT, CNRS-University of Toulouse, France; Beaudet, A., Department of Anatomy, University of Pretoria, South Africa; Braga, J., UMR AMIS, CNRS-University of Toulouse, France",Conference Paper,Scopus,2-s2.0-85010211139
"Mostegel C., Rumpler M., Fraundorfer F., Bischof H.",UAV-Based Autonomous Image Acquisition with Multi-view Stereo Quality Assurance by Confidence Prediction,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789498,1,10,,,10.1109/CVPRW.2016.8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010204559&doi=10.1109%2fCVPRW.2016.8&partnerID=40&md5=eb3c6cd38446bb7e11e05578f5580c8f,"Institute for Computer Graphics and Vision, Graz University of Technology, Austria","Mostegel, C., Institute for Computer Graphics and Vision, Graz University of Technology, Austria; Rumpler, M., Institute for Computer Graphics and Vision, Graz University of Technology, Austria; Fraundorfer, F., Institute for Computer Graphics and Vision, Graz University of Technology, Austria; Bischof, H., Institute for Computer Graphics and Vision, Graz University of Technology, Austria",Conference Paper,Scopus,2-s2.0-85010204559
"Koch T., Korner M., Fraundorfer F.",Automatic Alignment of Indoor and Outdoor Building Models Using 3D Line Segments,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789581,689,697,,2,10.1109/CVPRW.2016.91,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010218095&doi=10.1109%2fCVPRW.2016.91&partnerID=40&md5=937da73c58750f8829c3a2d760233242,"Remote Sensing Technology, Technical University of Munich, Germany; Institute for Computer Graphics and Vision, Graz University of Technology, Austria","Koch, T., Remote Sensing Technology, Technical University of Munich, Germany; Korner, M., Remote Sensing Technology, Technical University of Munich, Germany; Fraundorfer, F., Institute for Computer Graphics and Vision, Graz University of Technology, Austria",Conference Paper,Scopus,2-s2.0-85010218095
"Zapletal D., Herout A.",Vehicle Re-identification for Automatic Video Traffic Surveillance,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789685,1568,1574,,,10.1109/CVPRW.2016.195,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010212560&doi=10.1109%2fCVPRW.2016.195&partnerID=40&md5=ccf4dd707a3eaa8c69bb02cc36e26e2e,"GraphatFIT, Brno University of Technology, Czech Republic","Zapletal, D., GraphatFIT, Brno University of Technology, Czech Republic; Herout, A., GraphatFIT, Brno University of Technology, Czech Republic",Conference Paper,Scopus,2-s2.0-85010212560
