Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Satta R., Pala F., Fumera G., Roli F.",People search with textual queries about clothing appearance attributes,2014,Advances in Computer Vision and Pattern Recognition,56,,,371,389,,,10.1007/978-1-4471-6296-4_18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986213641&doi=10.1007%2f978-1-4471-6296-4_18&partnerID=40&md5=0f992765c7456d427ad1f09ccb7d01ca,"European Commission—Joint Research Centre (JRC), Institute for the Protection and Security of the Citizen, Via E. Fermi 2749, Ispra, VA, Italy; Department of Electrical and Electronic Engineering, University of Cagliari, Piazza d’Armi SNC, Cagliari, Italy","Satta, R., European Commission—Joint Research Centre (JRC), Institute for the Protection and Security of the Citizen, Via E. Fermi 2749, Ispra, VA, Italy; Pala, F., Department of Electrical and Electronic Engineering, University of Cagliari, Piazza d’Armi SNC, Cagliari, Italy; Fumera, G., Department of Electrical and Electronic Engineering, University of Cagliari, Piazza d’Armi SNC, Cagliari, Italy; Roli, F., Department of Electrical and Electronic Engineering, University of Cagliari, Piazza d’Armi SNC, Cagliari, Italy",Book Chapter,Scopus,2-s2.0-84986213641
[No author name available],Application areas,2014,Advances in Computer Vision and Pattern Recognition,53,,,9,29,,,10.1007/978-1-4471-6308-4_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984856640&doi=10.1007%2f978-1-4471-6308-4_2&partnerID=40&md5=6d9ff89e3446453aceca6eb8033d8dde,,,Note,Scopus,2-s2.0-84984856640
"Demarty C.-H., Penet C., Ionescu B., Gravier G., Soleymani M.",Multimodal violence detection in hollywood movies: State-of-the-art and benchmarking,2014,Advances in Computer Vision and Pattern Recognition,64,,,185,208,,,10.1007/978-3-319-05696-8_8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986223359&doi=10.1007%2f978-3-319-05696-8_8&partnerID=40&md5=285e8fa33ac78fce96149586694a94f7,"Technicolor, 975 av. Des Champs Blancs, Cesson Sévigné Cedex, France; LAPI, University Politehnica of Bucharest, Bucharest, Romania; IRISA and INRIA Rennes, Rennes Cedex, France; iBUG, Imperial College London, London, United Kingdom","Demarty, C.-H., Technicolor, 975 av. Des Champs Blancs, Cesson Sévigné Cedex, France; Penet, C., Technicolor, 975 av. Des Champs Blancs, Cesson Sévigné Cedex, France; Ionescu, B., LAPI, University Politehnica of Bucharest, Bucharest, Romania; Gravier, G., IRISA and INRIA Rennes, Rennes Cedex, France; Soleymani, M., iBUG, Imperial College London, London, United Kingdom",Book Chapter,Scopus,2-s2.0-84986223359
"Roth P.M., Hirzer M., Köstinger M., Beleznai C., Bischof H.",Mahalanobis distance learning for person re-identification,2014,Advances in Computer Vision and Pattern Recognition,56,,,247,267,,20,10.1007/978-1-4471-6296-4_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986223758&doi=10.1007%2f978-1-4471-6296-4_12&partnerID=40&md5=18a926ff95c2c643f1ed8d216a63ff0b,"Graz University of Technology, Graz, Austria; Austrian Institute of Technology, Vienna, Austria","Roth, P.M., Graz University of Technology, Graz, Austria; Hirzer, M., Graz University of Technology, Graz, Austria; Köstinger, M., Graz University of Technology, Graz, Austria; Beleznai, C., Austrian Institute of Technology, Vienna, Austria; Bischof, H., Graz University of Technology, Graz, Austria",Book Chapter,Scopus,2-s2.0-84986223758
"Galbally J., Fierrez J., Ortega-Garcia J., Cappelli R.",Fingerprint anti-spoofing in biometric systems,2014,Advances in Computer Vision and Pattern Recognition,49,,,35,64,,1,10.1007/978-1-4471-6524-8_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939121786&doi=10.1007%2f978-1-4471-6524-8_3&partnerID=40&md5=6c6f4492d8195d9c99b3465cc25f731e,"Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Biometric Systems Laboratory (BioLab), Universit’a di Bologna, Bologna, Italy","Galbally, J., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Fierrez, J., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Ortega-Garcia, J., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain; Cappelli, R., Biometric Recognition Group-ATVS, Universidad Autonoma de Madrid, Madrid, Spain, Biometric Systems Laboratory (BioLab), Universit’a di Bologna, Bologna, Italy",Book Chapter,Scopus,2-s2.0-84939121786
"Kapela R., McGuinness K., Swietlicka A., O’connor N.E.",Real-time event detection in field sport videos,2014,Advances in Computer Vision and Pattern Recognition,71,,,293,316,,2,10.1007/978-3-319-09396-3_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921854203&doi=10.1007%2f978-3-319-09396-3_14&partnerID=40&md5=b947eadbe058f0c78781bf456175e602,"Ul. Piotrowo 3A, Poznan, Poland; Insight Centre for Data Analytics, Dublin City University, Glasnevin, Dublin 9, Ireland","Kapela, R., Ul. Piotrowo 3A, Poznan, Poland; McGuinness, K., Insight Centre for Data Analytics, Dublin City University, Glasnevin, Dublin 9, Ireland; Swietlicka, A., Ul. Piotrowo 3A, Poznan, Poland; O’connor, N.E., Insight Centre for Data Analytics, Dublin City University, Glasnevin, Dublin 9, Ireland",Article,Scopus,2-s2.0-84921854203
"Feinen C., Czajkowska J., Grzegorzek M., Latecki L.J.",Matching of 3D objects based on 3D curves,2014,Advances in Computer Vision and Pattern Recognition,67,,,137,155,,,10.1007/978-3-319-08651-4_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984876336&doi=10.1007%2f978-3-319-08651-4_7&partnerID=40&md5=75c0a740d18571b4c0987778b25a157e,"Pattern Recognition Group, University of Siegen, Siegen, Germany; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, United States","Feinen, C., Pattern Recognition Group, University of Siegen, Siegen, Germany; Czajkowska, J., Pattern Recognition Group, University of Siegen, Siegen, Germany; Grzegorzek, M., Pattern Recognition Group, University of Siegen, Siegen, Germany; Latecki, L.J., Department of Computer and Information Sciences, Temple University, Philadelphia, PA, United States",Book Chapter,Scopus,2-s2.0-84984876336
Berger K.,A state of the art report on multiple RGB-D sensor research and on publicly available RGB-D datasets,2014,Advances in Computer Vision and Pattern Recognition,67,,,27,44,,,10.1007/978-3-319-08651-4_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984914657&doi=10.1007%2f978-3-319-08651-4_2&partnerID=40&md5=ed136c075ccda15d61fd48108d9a90e0,"INRIA Rennes, Bretagne Atlantique, Campus Universitaire de Beaulieu, Rennes Cedex, France","Berger, K., INRIA Rennes, Bretagne Atlantique, Campus Universitaire de Beaulieu, Rennes Cedex, France",Book Chapter,Scopus,2-s2.0-84984914657
"Krupka E., Vinnikov A., Klein B., Bar-Hillel A., Freedman D., Stachniak S., Keskin C.",Learning fast hand pose recognition,2014,Advances in Computer Vision and Pattern Recognition,67,,,267,287,,,10.1007/978-3-319-08651-4_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984918434&doi=10.1007%2f978-3-319-08651-4_13&partnerID=40&md5=a32cc04578d0fb5c65e4004f70739883,"Microsoft Research, Herzelia, Israel; Microsoft Console dev R and D, Redmond, WA, United States; Microsoft Research Cambridge, Cambridge, United Kingdom","Krupka, E., Microsoft Research, Herzelia, Israel; Vinnikov, A., Microsoft Research, Herzelia, Israel; Klein, B., Microsoft Research, Herzelia, Israel; Bar-Hillel, A., Microsoft Research, Herzelia, Israel; Freedman, D., Microsoft Research, Herzelia, Israel; Stachniak, S., Microsoft Console dev R and D, Redmond, WA, United States; Keskin, C., Microsoft Research Cambridge, Cambridge, United Kingdom",Book Chapter,Scopus,2-s2.0-84984918434
"Gade R., Moeslund T.B.",Classification of sports types using thermal imagery,2014,Advances in Computer Vision and Pattern Recognition,71,,,209,227,,1,10.1007/978-3-319-09396-3_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921839702&doi=10.1007%2f978-3-319-09396-3_10&partnerID=40&md5=bd56866856d1ed9ca26917188b1db817,"Visual Analysis of People Lab, Aalborg University, Aalborg, Denmark","Gade, R., Visual Analysis of People Lab, Aalborg University, Aalborg, Denmark; Moeslund, T.B., Visual Analysis of People Lab, Aalborg University, Aalborg, Denmark",Article,Scopus,2-s2.0-84921839702
"Ionescu B., Benois-Pineau J., Piatrik T., Quénot G.",Preface,2014,Advances in Computer Vision and Pattern Recognition,64,,,vii,ix,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986203560&partnerID=40&md5=96968947bd9a380ae24b909a8755001e,"University Politehnica of Bucharest, Bucharest, Romania; University of Bordeaux, Talence, France; Queen Mary University of London, London, United Kingdom; Laboratory of Informatics of Grenoble, Grenoble, France","Ionescu, B., University Politehnica of Bucharest, Bucharest, Romania; Benois-Pineau, J., University of Bordeaux, Talence, France; Piatrik, T., Queen Mary University of London, London, United Kingdom; Quénot, G., Laboratory of Informatics of Grenoble, Grenoble, France",Editorial,Scopus,2-s2.0-84986203560
"Dumont M., Goorts P., Lafruit G.","Plane sweeping in eye-gaze corrected, teleimmersive 3D videoconferencing",2014,Advances in Computer Vision and Pattern Recognition,68,,,135,161,,,10.1007/978-3-319-09387-1_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984920953&doi=10.1007%2f978-3-319-09387-1_6&partnerID=40&md5=28b7578dac35be2c10ecde4aa3979695,"Expertise Centre for Digital Media, Hasselt University-TUL-IMinds, Wetenschapspark 2, Diepenbeek, Hasselt, Belgium","Dumont, M., Expertise Centre for Digital Media, Hasselt University-TUL-IMinds, Wetenschapspark 2, Diepenbeek, Hasselt, Belgium; Goorts, P., Expertise Centre for Digital Media, Hasselt University-TUL-IMinds, Wetenschapspark 2, Diepenbeek, Hasselt, Belgium; Lafruit, G., Expertise Centre for Digital Media, Hasselt University-TUL-IMinds, Wetenschapspark 2, Diepenbeek, Hasselt, Belgium",Book Chapter,Scopus,2-s2.0-84984920953
"Xia J., Chanussot J., Du P., He X.",Rotation-based ensemble classifiers for high-dimensional data,2014,Advances in Computer Vision and Pattern Recognition,64,,,135,160,,1,10.1007/978-3-319-05696-8_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986218314&doi=10.1007%2f978-3-319-05696-8_6&partnerID=40&md5=66f357cf793c149c10a3e5df1da96f13,"GIPSA-lab, Grenoble Institute of Technology, Grenoble, France; Faculty of Electrical and Computer Engineering, University of Iceland, Reykjavik, Iceland; Department of Geographical Information Science, Nanjing University, Nanjing, China","Xia, J., GIPSA-lab, Grenoble Institute of Technology, Grenoble, France; Chanussot, J., GIPSA-lab, Grenoble Institute of Technology, Grenoble, France, Faculty of Electrical and Computer Engineering, University of Iceland, Reykjavik, Iceland; Du, P., Department of Geographical Information Science, Nanjing University, Nanjing, China; He, X., GIPSA-lab, Grenoble Institute of Technology, Grenoble, France",Book Chapter,Scopus,2-s2.0-84986218314
"Spagnolo P., Mazzeo P.L., Leo M., Nitti M., Stella E., Distante A.",On-field testing and evaluation of a goal-line technology system,2014,Advances in Computer Vision and Pattern Recognition,71,,,67,90,,,10.1007/978-3-319-09396-3_4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921860406&doi=10.1007%2f978-3-319-09396-3_4&partnerID=40&md5=f9de48119d744a6c4b285fd1840f78c4,"CNR-INO, Via Della Liberta, Arnesano, Italy; CNR-ISSIA, Via Amendola, 122/DO, Bari, Italy","Spagnolo, P., CNR-INO, Via Della Liberta, Arnesano, Italy; Mazzeo, P.L., CNR-INO, Via Della Liberta, Arnesano, Italy; Leo, M., CNR-INO, Via Della Liberta, Arnesano, Italy; Nitti, M., CNR-ISSIA, Via Amendola, 122/DO, Bari, Italy; Stella, E., CNR-ISSIA, Via Amendola, 122/DO, Bari, Italy; Distante, A., CNR-ISSIA, Via Amendola, 122/DO, Bari, Italy",Article,Scopus,2-s2.0-84921860406
"Li A., Liu L., Yan S.",Person re-identification by attribute-assisted clothes appearance,2014,Advances in Computer Vision and Pattern Recognition,56,,,119,138,,2,10.1007/978-1-4471-6296-4_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986212674&doi=10.1007%2f978-1-4471-6296-4_6&partnerID=40&md5=e1ca63f0d56f0e722af3d3245946aa18,"Department of Electrical and Computer Engineering at National University of Singapore, Singapore","Li, A., Department of Electrical and Computer Engineering at National University of Singapore, Singapore; Liu, L., Department of Electrical and Computer Engineering at National University of Singapore, Singapore; Yan, S., Department of Electrical and Computer Engineering at National University of Singapore, Singapore",Book Chapter,Scopus,2-s2.0-84986212674
"Champod C., Espinoza M.",Forgeries of fingerprints in forensic science,2014,Advances in Computer Vision and Pattern Recognition,49,,,13,34,,4,10.1007/978-1-4471-6524-8_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984623363&doi=10.1007%2f978-1-4471-6524-8_2&partnerID=40&md5=21da8b4fb3946021626b9f55800d4fc8,"Faculty of Law and Criminal Justice, School of Criminal Justice, Institute of Forensic Science, University of Lausanne, Lausanne, Switzerland","Champod, C., Faculty of Law and Criminal Justice, School of Criminal Justice, Institute of Forensic Science, University of Lausanne, Lausanne, Switzerland; Espinoza, M., Faculty of Law and Criminal Justice, School of Criminal Justice, Institute of Forensic Science, University of Lausanne, Lausanne, Switzerland",Book Chapter,Scopus,2-s2.0-84984623363
[No author name available],Foundations of mathematical statistics,2014,Advances in Computer Vision and Pattern Recognition,53,,,35,49,,,10.1007/978-1-4471-6308-4_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984827995&doi=10.1007%2f978-1-4471-6308-4_3&partnerID=40&md5=e8e1a49ba9d715b708193117fd43b958,,,Note,Scopus,2-s2.0-84984827995
"Fastovets M., Guillemaut J.-Y., Hilton A.",Estimating athlete pose from monocular tv sports footage,2014,Advances in Computer Vision and Pattern Recognition,71,,,161,178,,,10.1007/978-3-319-09396-3_8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921892493&doi=10.1007%2f978-3-319-09396-3_8&partnerID=40&md5=d88b448401c782fd70910f3c0740d0af,"University of Surrey, Guildford, United Kingdom","Fastovets, M., University of Surrey, Guildford, United Kingdom; Guillemaut, J.-Y., University of Surrey, Guildford, United Kingdom; Hilton, A., University of Surrey, Guildford, United Kingdom",Article,Scopus,2-s2.0-84921892493
"Liu Z., Bu S., Han J.",Human-centered 3D home applications via low-cost RGBD cameras,2014,Advances in Computer Vision and Pattern Recognition,67,,,109,135,,,10.1007/978-3-319-08651-4_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984893634&doi=10.1007%2f978-3-319-08651-4_6&partnerID=40&md5=f2ce8514d9a98eb10b252f427c453661,"Northwestern Polytechnical University, Xi’an, China","Liu, Z., Northwestern Polytechnical University, Xi’an, China; Bu, S., Northwestern Polytechnical University, Xi’an, China; Han, J., Northwestern Polytechnical University, Xi’an, China",Book Chapter,Scopus,2-s2.0-84984893634
"Wilson S., Krishna Mohan C., Srirama Murthy K.",Event-based sports videos classification using HMM framework,2014,Advances in Computer Vision and Pattern Recognition,71,,,229,244,,1,10.1007/978-3-319-09396-3_11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921879034&doi=10.1007%2f978-3-319-09396-3_11&partnerID=40&md5=4df88d5eaae42b2164d99f683693599e,"Indian Institute of Technology Hyderabad, Hyderabad, India","Wilson, S., Indian Institute of Technology Hyderabad, Hyderabad, India; Krishna Mohan, C., Indian Institute of Technology Hyderabad, Hyderabad, India; Srirama Murthy, K., Indian Institute of Technology Hyderabad, Hyderabad, India",Article,Scopus,2-s2.0-84921879034
"Zhang T., Ghanem B., Xu C., Ahuja N.",Occlusion detection via structured sparse learning for robust object tracking,2014,Advances in Computer Vision and Pattern Recognition,71,,,93,112,,,10.1007/978-3-319-09396-3_5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921886130&doi=10.1007%2f978-3-319-09396-3_5&partnerID=40&md5=59dec1fe2af9609cdd84f815a8f9e7ce,"Advanced Digital Sciences Center of Illinois, Singapore, Singapore; King Abdullah University of Science and Technology, Thuwal, Saudi Arabia; Institute of Automation, Chinese Academy of Sciences, CSIDM, China; University of Illinois at Urbana-Champaign, Urbana, IL, United States","Zhang, T., Advanced Digital Sciences Center of Illinois, Singapore, Singapore; Ghanem, B., King Abdullah University of Science and Technology, Thuwal, Saudi Arabia; Xu, C., Institute of Automation, Chinese Academy of Sciences, CSIDM, China; Ahuja, N., University of Illinois at Urbana-Champaign, Urbana, IL, United States",Article,Scopus,2-s2.0-84921886130
